mission,scenario,comm_model,metric,algorithm,total_trial_count,eligible_n,mean,median,sd,ci95_low,ci95_high,wilcoxon_nonzero_n,wilcoxon_w_positive,wilcoxon_w_negative,wilcoxon_p_two_sided,rank_biserial,log_offset_c,units,source_column,eligibility_rule,ci_method,wilcoxon_method
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,max_agent_steps,CBAA,500,383,0.413675849443182,0.403074512921942,0.776757051035206,0.33563678130959,0.491714917576775,357,52259,11644,2.30529834530243e-25,0.635572664820118,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,system_cell_revisits,ACBBA,100,3,3.47113922490832,2.99710694199218,1.3098259553134,0.241627153625497,6.70065129619113,3,6,0,0.18144920772142,1,1,percent metric change per +1 percentage point degradation,system_revisits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,system_cell_revisits,PI,100,3,2.35036564153386,2.48187819501429,0.348627908974637,1.49078728621696,3.20994399685076,3,6,0,0.18144920772142,1,1,percent metric change per +1 percentage point degradation,system_revisits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,system_cell_revisits,HIPC,100,3,2.48184635757565,2.54448673794507,1.52664013888332,-1.28224362478304,6.24593633993434,3,6,0,0.18144920772142,1,1,percent metric change per +1 percentage point degradation,system_revisits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,system_cell_revisits,DMCHBA,100,3,2.96818109152785,3.17918675252487,0.440251810417109,1.88269448135759,4.05366770169811,3,6,0,0.18144920772142,1,1,percent metric change per +1 percentage point degradation,system_revisits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,gilbert_elliott,system_cell_revisits,DGA,100,3,1.8363670991293,1.81655485839449,0.362009076457873,0.943796084184868,2.72893811407374,3,6,0,0.18144920772142,1,1,percent metric change per +1 percentage point degradation,system_revisits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,max_agent_steps,CBAA,100,100,0.983382194408342,0.994804622822543,0.148128034143133,0.953990378774296,1.01277401004239,100,5050,0,3.95591160889956e-18,1,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,max_agent_steps,ACBBA,100,100,1.03732572620379,1.02946358419099,0.11707118580395,1.01409626306325,1.06055518934433,100,5050,0,3.95591160889956e-18,1,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,max_agent_steps,PI,100,100,1.07925463061867,1.08547665931831,0.133660223063367,1.0527335425842,1.10577571865315,100,5050,0,3.95591160889956e-18,1,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,max_agent_steps,HIPC,100,100,1.07819168130694,1.08736441460502,0.131650804100416,1.05206930558936,1.10431405702452,100,5050,0,3.95591160889956e-18,1,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,max_agent_steps,DMCHBA,100,100,1.13480740707972,1.14607227661997,0.176927112551222,1.09970122948916,1.16991358467028,100,5050,0,3.95591160889956e-18,1,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,max_agent_steps,DGA,100,100,1.03610315045097,1.0582277326125,0.14354933490659,1.00761984808103,1.06458645282092,100,5050,0,3.95591160889956e-18,1,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,total_team_steps,CBAA,100,100,0.986715603438002,0.991921366554083,0.149437225734596,0.957064015789101,1.0163671910869,100,5050,0,3.95591160889956e-18,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,total_team_steps,ACBBA,100,100,1.05919864008364,1.05771254887209,0.115805640117458,1.0362202886635,1.08217699150378,100,5050,0,3.95591160889956e-18,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,total_team_steps,PI,100,100,1.08545365751155,1.08666801015512,0.133393622330896,1.05898546884634,1.11192184617676,100,5050,0,3.95591160889956e-18,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,total_team_steps,HIPC,100,100,1.08951965391285,1.09140852000594,0.128175871485394,1.06408678021528,1.11495252761042,100,5050,0,3.95591160889956e-18,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,total_team_steps,DMCHBA,100,100,1.15134975285957,1.16324172372781,0.174992359187032,1.11662747231123,1.18607203340791,100,5050,0,3.95591160889956e-18,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,total_team_steps,DGA,100,100,1.04342819215279,1.0633159878278,0.14470462365085,1.01471565543182,1.07214072887376,100,5050,0,3.95591160889956e-18,1,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,team_messages_per_step,CBAA,100,100,-0.567301617896408,-0.571490985872286,0.0521842665439645,-0.577656108524267,-0.55694712726855,100,0,5050,3.95591160889956e-18,-1,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,team_messages_per_step,ACBBA,100,100,-0.568069930705079,-0.565137917402903,0.0745316398819626,-0.582858625032832,-0.553281236377326,100,0,5050,3.95591160889956e-18,-1,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,team_messages_per_step,PI,100,100,-0.0382149973102091,-0.0371781021093309,0.0185545943000521,-0.041896631364062,-0.0345333632563561,100,0,5050,3.95591160889956e-18,-1,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Full Grid Search (FGS),FGS,rayleigh_style,team_messages_per_step,HIPC,100,100,-0.0598401225837188,-0.0652082989406944,0.0440320385017953,-0.0685770343041934,-0.0511032108632443,100,159,4891,4.1756115274383e-16,-0.937029702970297,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
